Date,HeatFlux
2017-09-01,-408955.03
2017-09-08,-357182.34
2017-09-15,-571030.75
2017-09-22,-394479.06
2017-09-29,-396292.4
2017-10-01,-348659.47
2017-10-08,-294570.12
2017-10-15,-587521.2
2017-10-22,-368903.6
2017-10-29,-432541.5
2017-11-01,-464305.1
2017-11-08,-469783.38
2017-11-15,-368235.28
2017-11-22,-487305.1
2017-11-29,-481934.78
2017-12-01,-534037.4
2017-12-08,-406237.44
2017-12-15,-558739.1
2017-12-22,-768708.2
2017-12-29,-477442.28
2018-01-01,-364322.6
2018-01-08,-439221.25
2018-01-15,-526956.9
2018-01-22,-464538.97
2018-01-29,-518967.38
2018-02-01,-534231.06
2018-02-08,-406875.28
2018-02-15,-469249.84
2018-02-22,-416325.75
2018-03-01,-366852.88
2018-03-08,-366805.6
2018-03-15,-334407.22
2018-03-22,-339953.44
2018-03-29,-341611.34
2018-04-01,-356700.8
2018-04-08,-593696.56
2018-04-15,-342773.25
2018-04-22,-370988.38
2018-04-29,-423781.78
2018-05-01,-438533.03
2018-05-08,-448394.2
2018-05-15,-367039.47
2018-05-22,-418542.03
2018-05-29,-666415.4
2018-06-01,-494843.53
2018-06-08,-709124.25
2018-06-15,-572312.06
2018-06-22,-523786.25
2018-06-29,-394886.34
2018-07-01,-454670.94
2018-07-08,-542909.4
2018-07-15,-520954.6
2018-07-22,-448705.53
2018-07-29,-494067.34
2018-08-01,-544215.1
2018-08-08,-504849.53
2018-08-15,-555756.25
2018-08-22,-369677.84
2018-08-29,-424396.12
2018-09-01,-451937.06
2018-09-08,-308989.56
2018-09-15,-473272.62
2018-09-22,-297930.3
2018-09-29,-273950.84
2018-10-01,-312593.1
2018-10-08,-461550.88
2018-10-15,-291155.2
2018-10-22,-347738.38
2018-10-29,-404552.62
2018-11-01,-573925.1
2018-11-08,-477337.88
2018-11-15,-389665.66
2018-11-22,-411249.88
2018-11-29,-523182.3
2018-12-01,-426930.94
2018-12-08,-527377.9
2018-12-15,-686707.06
2018-12-22,-354877.9
