Date,HeatFlux
2024-02-15,-101146.01
2024-02-22,-114627.23
2024-02-29,-126420.56
2024-03-01,-131478.27
2024-03-08,-136770.52
2024-03-15,-148686.64
2024-03-22,-135126.42
2024-03-29,-134169.9
2024-04-01,-143793.33
2024-04-08,-159599.34
2024-04-15,-157517.98
2024-04-22,-154439.2
2024-04-29,-172268.77
2024-05-01,-176173.53
2024-05-08,-171733.3
2024-05-15,-158899.47
2024-05-22,-140017.88
2024-05-29,-72421.09
2024-06-01,-93294.945
2024-06-08,-91069.39
2024-06-15,-86477.28
2024-06-22,-77075.62
2024-06-29,-47987.863
2024-07-01,-15019.731
2024-07-08,-67265.66
2024-07-15,-58528.48
2024-07-22,-13854.029
2024-07-29,-19988.193
2024-08-01,1035.9
2024-08-08,-34921.25
2024-08-15,-42130.473
2024-08-22,-31662.826
2024-08-29,-60508.055
2024-09-01,-50012.082
2024-09-08,-44950.594
2024-09-15,-14108.339
2024-09-22,-53843.76
2024-09-29,-55152.023
2024-10-01,-32312.994
2024-10-08,-56183.0
2024-10-15,-62736.973
2024-10-22,-59932.145
2024-10-29,-60559.38
2024-11-01,-61012.785
2024-11-08,-57484.367
2024-11-15,-71014.984
2024-11-22,-78109.72
2024-11-29,-63125.477
2024-12-01,-60877.02
2024-12-08,-71658.27
2024-12-15,-79249.54
2024-12-22,-81891.31
2024-12-29,-77018.91
2025-01-01,-107998.64
2025-01-08,-103776.75
2025-01-15,-100036.2
2025-01-22,-103367.836
2025-01-29,-105026.96
2025-02-01,-109164.9
2025-02-08,-118291.734
2025-02-15,-133433.2
2025-02-22,-132498.19
2025-03-01,-137912.02
2025-03-08,-159492.3
2025-03-15,-157789.83
2025-03-22,-151435.45
2025-03-29,-179307.69
2025-04-01,-196081.12
2025-04-08,-176759.64
2025-04-15,-147845.78
2025-04-22,-146215.7
2025-04-29,-168539.64
2025-05-01,-123433.82
2025-05-08,-152868.44
2025-05-15,-116099.99
2025-05-22,-97820.41
2025-05-29,-25067.94
2025-06-01,-33928.258
2025-06-08,-90664.51
2025-06-15,-84269.48
2025-06-22,-51629.668
2025-06-29,-22703.643
2025-07-01,-31997.668
2025-07-08,-11042.629
2025-07-15,-41218.977
2025-07-22,-54248.92
2025-07-29,-16670.047
2025-08-01,-35261.05
2025-08-08,-34902.953
2025-08-15,-70769.016
2025-08-22,-30233.97
2025-08-29,-48402.477
2025-09-01,-51518.92
2025-09-08,-61359.51
2025-09-15,-35924.37
2025-09-22,-50225.316
2025-09-29,-63881.06
2025-10-01,-44234.65
2025-10-08,-58851.082
2025-10-15,-53608.45
2025-10-22,-61782.055
2025-10-29,-46568.17
2025-11-01,-42226.8
2025-11-08,-51006.457
2025-11-15,-67709.766
2025-11-22,-77052.02
2025-11-29,-81150.23
2025-12-01,-71128.625
2025-12-08,-77010.01
2025-12-15,-81947.164
2025-12-22,-93296.14
2025-12-29,-111543.81
