Date,HeatFlux
2014-11-15,-44648.215
2014-11-22,-53206.84
2014-11-29,-31579.047
2014-12-01,-34242.848
2014-12-08,-34027.938
2014-12-15,-39940.53
2014-12-22,-50696.863
2014-12-29,-34091.42
2015-01-01,-27105.764
2015-01-08,-44733.05
2015-01-15,-34121.684
2015-01-22,-50154.637
2015-01-29,-43974.254
2015-02-01,-60594.43
2015-02-08,-65076.8
2015-02-15,-46781.85
2015-02-22,-40733.09
2015-03-01,-34823.047
2015-03-08,-48256.62
2015-03-15,-46252.457
2015-03-22,-34416.15
2015-03-29,-48178.96
2015-04-01,-42794.86
2015-04-08,-56086.78
2015-04-15,-52808.523
2015-04-22,-43681.055
2015-04-29,-57777.047
2015-05-01,-62012.445
2015-05-08,-50629.543
2015-05-15,-36238.348
2015-05-22,-32614.998
2015-05-29,-44483.914
2015-06-01,-39084.49
2015-06-08,-33779.676
2015-06-15,-47108.543
2015-06-22,-26841.29
2015-06-29,-41146.93
2015-07-01,-46338.71
2015-07-08,-47031.082
2015-07-15,-57650.797
2015-07-22,-35593.746
2015-07-29,-55540.363
2015-08-01,-48190.914
2015-08-08,-55752.566
2015-08-15,-54228.53
2015-08-22,-47586.0
2015-08-29,-53425.203
2015-09-01,-48356.645
2015-09-08,-50013.234
2015-09-15,-50976.19
2015-09-22,-48771.715
2015-09-29,-42991.633
2015-10-01,-28182.775
2015-10-08,-45740.574
2015-10-15,-39456.414
2015-10-22,-45421.77
2015-10-29,-44219.188
2015-11-01,-47643.92
2015-11-08,-48147.594
2015-11-15,-46223.26
2015-11-22,-28431.24
2015-11-29,-49403.92
2015-12-01,-46812.383
2015-12-08,-42586.85
2015-12-15,-37580.43
2015-12-22,-39170.67
2015-12-29,-43687.527
2016-01-01,-34808.77
2016-01-08,-48314.09
2016-01-15,-41211.668
2016-01-22,-37456.53
2016-01-29,-48883.035
2016-02-01,-42079.855
2016-02-08,-45801.926
2016-02-15,-53884.793
2016-02-22,-49729.965
2016-02-29,-46870.082
2016-03-01,-43728.305
2016-03-08,-41286.97
2016-03-15,-41821.516
2016-03-22,-35743.297
2016-03-29,-46413.895
2016-04-01,-48830.547
2016-04-08,-40801.97
2016-04-15,-41758.516
2016-04-22,-55518.55
2016-04-29,-52275.777
2016-05-01,-43175.71
2016-05-08,-43598.38
2016-05-15,-64647.027
2016-05-22,-28594.143
2016-05-29,-40575.47
2016-06-01,-46788.203
2016-06-08,-37110.58
