Date,SST,SST_detrended
2020-06-05,30.450687,1.8642932192326462
2020-06-06,30.415396,1.8288265563025874
2020-06-07,30.342813,1.7560678933725207
2020-06-08,30.358364,1.7714432304424577
2020-06-09,30.406656,1.8195595675123926
2020-06-10,30.320356,1.733083904582326
2020-06-11,30.256878,1.669430241652261
2020-06-12,30.184914,1.5972905787221947
2020-06-13,30.134789,1.5469899157921354
2020-06-14,30.091585,1.5036102528620674
2020-06-15,30.032461,1.4443105899320052
2020-06-16,29.93819,1.3498639270019375
2020-06-17,29.866531,1.278029264071872
2020-06-18,29.802534,1.21385660114181
2020-06-19,29.7831,1.1942469382117444
2020-06-20,29.734964,1.1459352752816834
2020-06-21,29.7159,1.126695612351618
2020-06-22,29.77174,1.1823599494215529
2020-06-23,29.93769,1.3481342864914865
2020-06-24,30.133446,1.5437146235614208
2020-06-25,30.17438,1.5844729606313557
2020-06-26,30.105469,1.5153862977012906
2020-06-27,30.056273,1.4660146347712306
2020-06-28,30.034466,1.444031971841163
2020-06-29,30.048292,1.4576823089110995
2020-06-30,30.123882,1.5330966459810327
2020-07-01,30.101038,1.5100769830509684
2020-07-02,30.124056,1.5329193201209037
2020-07-03,30.112759,1.5214466571908432
2020-07-04,29.99795,1.406461994260777
2020-07-05,29.886307,1.294643331330711
2020-07-06,29.827757,1.2359176684006457
2020-07-07,29.832432,1.240417005470583
2020-07-08,29.845238,1.2530473425405155
2020-07-09,29.888107,1.2957406796104536
2020-07-10,29.903854,1.3113120166803895
2020-07-11,29.916409,1.323691353750327
2020-07-12,29.940737,1.347843690820259
2020-07-13,29.849075,1.2560060278901943
2020-07-14,29.74805,1.1548053649601293
2020-07-15,29.743273,1.1498527020300635
2020-07-16,29.747515,1.1539190390999998
2020-07-17,29.757608,1.1638363761699395
2020-07-18,29.77877,1.1848227132398748
2020-07-19,29.781534,1.1874110503098088
2020-07-20,29.772398,1.178099387379742
2020-07-21,29.720018,1.1255437244496775
2020-07-22,29.618292,1.0236420615196131
2020-07-23,29.567924,0.9730983985895527
2020-07-24,29.656496,1.0614947356594868
2020-07-25,29.909876,1.3146990727294217
2020-07-26,30.001326,1.4059734097993548
2020-07-27,30.158579,1.5630507468692905
2020-07-28,30.196598,1.6008940839392274
2020-07-29,30.148668,1.5527884210091614
2020-07-30,30.149258,1.5532027580790988
2020-07-31,30.140158,1.5439270951490336
2020-08-01,30.189972,1.5935654322189698
2020-08-02,30.157839,1.561256769288903
2020-08-03,30.077385,1.4806271063588383
2020-08-04,29.910927,1.3139934434287746
2020-08-05,29.811266,1.2141567804987083
2020-08-06,29.743258,1.1459731175686478
2020-08-07,29.665321,1.0678604546385806
2020-08-08,29.635893,1.0382567917085161
2020-08-09,29.685816,1.0880041287784508
2020-08-10,29.698133,1.1001454658483851
2020-08-11,29.693108,1.0949448029183202
2020-08-12,29.705433,1.1070941399882557
2020-08-13,29.675907,1.0773924770581935
2020-08-14,29.588356,0.9896658141281307
2020-08-15,29.490257,0.8913911511980643
2020-08-16,29.423256,0.824214488267998
2020-08-17,29.376707,0.7774898253379341
2020-08-18,29.309982,0.7105891624078708
2020-08-19,29.201302,0.6017334994778061
2020-08-20,29.140184,0.5404398365477441
2020-08-21,29.1418,0.5418801736176775
2020-08-22,29.144896,0.5448005106876117
2020-08-23,29.044601,0.44432984775754747
2020-08-24,28.98357,0.38312318482748253
2020-08-25,28.968954,0.36833152189741725
2020-08-26,28.981737,0.3809388589673546
2020-08-27,29.061342,0.4603681960372903
2020-08-28,29.182718,0.5815685331072267
2020-08-29,29.342115,0.74078987017716
2020-08-30,29.500725,0.8992242072470944
2020-08-31,29.632109,1.03043254431703
2020-09-01,29.647188,1.0453358813869649
2020-09-02,29.555555,0.9535272184569017
2020-09-03,29.82926,1.2270565555268398
2020-09-04,30.106785,1.5044058925967718
2020-09-05,30.32508,1.722525229666708
2020-09-06,30.312412,1.7096815667366414
2020-09-07,30.315363,1.7124569038065793
2020-09-08,30.34707,1.7439882408765115
2020-09-09,30.179535,1.5762775779464526
2020-09-10,30.089256,1.485822915016385
2020-09-11,30.159086,1.5554772520863196
2020-09-12,30.212917,1.609132589156257
2020-09-13,30.185171,1.5812109262261913
2020-09-14,30.128546,1.5244102632961258
2020-09-15,30.118284,1.5139726003660634
2020-09-16,30.087318,1.482830937435999
2020-09-17,30.155212,1.5505492745059328
2020-09-18,30.331718,1.7268796115758676
2020-09-19,30.341898,1.7368839486458043
2020-09-20,30.062572,1.4573822857157381
2020-09-21,29.979996,1.3746306227856735
2020-09-22,29.867838,1.262296959855611
2020-09-23,29.808765,1.203048296925548
2020-09-24,29.790148,1.1842556339954804
2020-09-25,29.708492,1.1024239710654165
2020-09-26,29.648129,1.0418853081353525
