Date,HeatFlux
2022-03-01,-37226.414
2022-03-08,-32256.43
2022-03-15,-35228.84
2022-03-22,-35068.45
2022-03-29,-30597.027
2022-04-01,-32662.0
2022-04-08,-54941.97
2022-04-15,-36970.688
2022-04-22,-42491.28
2022-04-29,-38565.547
2022-05-01,-45579.758
2022-05-08,-85629.945
2022-05-15,-47713.793
2022-05-22,-25826.78
2022-05-29,-37393.52
2022-06-01,-34600.645
2022-06-08,-34611.098
2022-06-15,-43487.305
2022-06-22,-52880.332
2022-06-29,-34771.69
2022-07-01,-39625.402
2022-07-08,-49065.184
2022-07-15,-19188.004
2022-07-22,-34859.594
2022-07-29,-39172.637
2022-08-01,-52723.535
2022-08-08,-18024.457
2022-08-15,-36690.816
2022-08-22,-35996.434
2022-08-29,-29650.22
2022-09-01,-43551.04
2022-09-08,-54076.51
2022-09-15,-38226.363
2022-09-22,-43753.13
2022-09-29,-51700.617
2022-10-01,-42567.242
2022-10-08,-43890.777
2022-10-15,-40236.32
2022-10-22,-54419.008
2022-10-29,-44524.62
2022-11-01,-35063.438
2022-11-08,-46021.06
2022-11-15,-43312.4
2022-11-22,-28565.162
2022-11-29,-23152.646
2022-12-01,-32937.27
2022-12-08,-81807.055
2022-12-15,-39565.434
2022-12-22,-49126.17
2022-12-29,-32136.48
2023-01-01,-41776.58
2023-01-08,-46883.555
2023-01-15,-55191.164
2023-01-22,-34049.215
2023-01-29,-47619.47
2023-02-01,-36252.418
2023-02-08,-33172.35
2023-02-15,-49766.523
2023-02-22,-38075.465
2023-03-01,-36024.387
2023-03-08,-43981.68
2023-03-15,-38842.324
2023-03-22,-37220.992
2023-03-29,-44495.52
2023-04-01,-47105.26
2023-04-08,-38445.207
2023-04-15,-49695.195
2023-04-22,-42494.79
2023-04-29,-43658.055
2023-05-01,-53177.62
2023-05-08,-54184.438
2023-05-15,-30900.592
2023-05-22,-41715.973
2023-05-29,-40409.594
2023-06-01,-49100.016
2023-06-08,-39774.03
2023-06-15,-31423.666
2023-06-22,-39549.355
2023-06-29,-45727.734
2023-07-01,-55496.254
2023-07-08,-32001.945
2023-07-15,-32189.55
2023-07-22,-25512.268
2023-07-29,-14731.602
2023-08-01,-12083.073
2023-08-08,-28451.527
2023-08-15,-40016.38
2023-08-22,-33034.086
2023-08-29,-50126.543
2023-09-01,-49851.215
2023-09-08,-25589.867
2023-09-15,-32796.527
2023-09-22,-33298.004
2023-09-29,-49065.934
2023-10-01,-31512.352
2023-10-08,-25644.81
2023-10-15,-35617.71
2023-10-22,-44336.367
2023-10-29,-35145.4
2023-11-01,-53301.062
2023-11-08,-35409.273
2023-11-15,-42923.01
2023-11-22,-28872.732
2023-11-29,-46139.434
2023-12-01,-54502.387
2023-12-08,-24795.787
2023-12-15,-38862.3
2023-12-22,-50348.895
2023-12-29,-33807.11
2024-01-01,-44585.98
2024-01-08,-38222.73
2024-01-15,-38505.793
2024-01-22,-43040.7
2024-01-29,-44134.074
2024-02-01,-32407.936
2024-02-08,-46641.66
