Date,SST
2022-04-17,30.599972
2022-04-18,30.709948
2022-04-19,30.797316
2022-04-20,30.746845
2022-04-21,30.748446
2022-04-22,30.888643
2022-04-23,31.010963
2022-04-24,31.015678
2022-04-25,31.089863
2022-04-26,31.160769
2022-04-27,31.115993
2022-04-28,31.244717
2022-04-29,31.284933
2022-04-30,31.273602
2022-05-01,31.409567
2022-05-02,31.393341
2022-05-03,31.323242
2022-05-04,31.425976
2022-05-05,31.431807
2022-05-06,31.266113
2022-05-07,31.021477
2022-05-08,30.666487
2022-05-09,30.299402
2022-05-10,30.195137
2022-05-11,30.214048
2022-05-12,30.240305
2022-05-13,30.1958
2022-05-14,30.220776
2022-05-15,30.104307
2022-05-16,30.099117
2022-05-17,30.005543
2022-05-18,29.907495
2022-05-19,29.806343
2022-05-20,29.747702
2022-05-21,29.699509
2022-05-22,29.649038
2022-05-23,29.594711
2022-05-24,29.564234
2022-05-25,29.562346
2022-05-26,29.559296
2022-05-27,29.525782
2022-05-28,29.4998
2022-05-29,29.470924
2022-05-30,29.451963
2022-05-31,29.45171
2022-06-01,29.489706
2022-06-02,29.51779
2022-06-03,29.548988
2022-06-04,29.544827
2022-06-05,29.507603
2022-06-06,29.465645
2022-06-07,29.413124
2022-06-08,29.403942
2022-06-09,29.417128
2022-06-10,29.428736
2022-06-11,29.438261
2022-06-12,29.535154
2022-06-13,29.646637
2022-06-14,29.748756
2022-06-15,29.75573
2022-06-16,29.743078
2022-06-17,29.719917
2022-06-18,29.71055
2022-06-19,29.784006
2022-06-20,29.789185
2022-06-21,29.75978
2022-06-22,29.725214
2022-06-23,29.715977
2022-06-24,29.67718
2022-06-25,29.615343
2022-06-26,29.614391
2022-06-27,29.63746
2022-06-28,29.66365
2022-06-29,29.690592
2022-06-30,29.713734
2022-07-01,29.742275
2022-07-02,29.672657
2022-07-03,29.646149
2022-07-04,29.618862
2022-07-05,29.551304
2022-07-06,29.523108
2022-07-07,29.501286
2022-07-08,29.494581
2022-07-09,29.437689
2022-07-10,29.382399
2022-07-11,29.32267
2022-07-12,29.273006
2022-07-13,29.22274
2022-07-14,29.158047
2022-07-15,29.125208
2022-07-16,29.095446
2022-07-17,29.10706
2022-07-18,29.139565
2022-07-19,29.181665
2022-07-20,29.148035
2022-07-21,29.17503
2022-07-22,29.163788
2022-07-23,29.190748
2022-07-24,29.25752
2022-07-25,29.430487
2022-07-26,29.536531
2022-07-27,29.601612
2022-07-28,29.617895
2022-07-29,29.789297
2022-07-30,29.777472
2022-07-31,29.757017
2022-08-01,29.723955
2022-08-02,29.563463
2022-08-03,29.45296
2022-08-04,29.346691
2022-08-05,29.261442
2022-08-06,29.17575
2022-08-07,29.104572
2022-08-08,29.051783
2022-08-09,29.0186
2022-08-10,29.01196
2022-08-11,29.019026
2022-08-12,29.016031
2022-08-13,29.001076
2022-08-14,29.032793
2022-08-15,29.082912
2022-08-16,29.116621
2022-08-17,29.030891
2022-08-18,29.016241
2022-08-19,29.030905
2022-08-20,29.061193
2022-08-21,29.049864
2022-08-22,29.0367
2022-08-23,29.071465
2022-08-24,29.158236
2022-08-25,29.39123
2022-08-26,29.227362
2022-08-27,29.18076
2022-08-28,29.396969
2022-08-29,29.584538
2022-08-30,29.465252
2022-08-31,29.514975
2022-09-01,29.485355
2022-09-02,29.691496
2022-09-03,29.721367
2022-09-04,29.606068
2022-09-05,29.492123
2022-09-06,29.333889
2022-09-07,29.205587
2022-09-08,29.149096
2022-09-09,29.113306
2022-09-10,29.10642
2022-09-11,29.120272
2022-09-12,29.168177
2022-09-13,29.198017
2022-09-14,29.169939
2022-09-15,29.153334
2022-09-16,29.16324
2022-09-17,29.11803
2022-09-18,29.084053
2022-09-19,29.09083
2022-09-20,29.109325
2022-09-21,29.166616
2022-09-22,29.171331
2022-09-23,29.15742
2022-09-24,29.237883
2022-09-25,29.381336
2022-09-26,29.28478
2022-09-27,29.29797
2022-09-28,29.253153
2022-09-29,29.217676
2022-09-30,29.146736
2022-10-01,29.10636
2022-10-02,29.113825
2022-10-03,29.119583
2022-10-04,29.082664
2022-10-05,29.05039
2022-10-06,29.071943
2022-10-07,29.01472
2022-10-08,29.050623
2022-10-09,29.043196
2022-10-10,29.06229
2022-10-11,29.019768
2022-10-12,29.120075
2022-10-13,29.184689
2022-10-14,29.317354
2022-10-15,29.297989
2022-10-16,29.324135
2022-10-17,29.213182
2022-10-18,29.136473
2022-10-19,29.106472
2022-10-20,29.086138
2022-10-21,29.054882
2022-10-22,29.035385
2022-10-23,29.003054
2022-10-24,29.011648
2022-10-25,29.17802
2022-10-26,29.237986
2022-10-27,29.181461
2022-10-28,29.14318
2022-10-29,29.113174
2022-10-30,29.110004
2022-10-31,29.135168
2022-11-01,29.186348
2022-11-02,29.213127
2022-11-03,29.27464
2022-11-04,29.237494
2022-11-05,29.207954
2022-11-06,29.167114
2022-11-07,29.137384
2022-11-08,29.086767
2022-11-09,29.074305
2022-11-10,29.083525
2022-11-11,29.09696
2022-11-12,29.123667
2022-11-13,29.102905
2022-11-14,29.068516
2022-11-15,29.018488
2022-11-16,28.955227
2022-11-17,28.941713
2022-11-18,28.91349
2022-11-19,28.901838
2022-11-20,28.921661
2022-11-21,29.009867
2022-11-22,29.034533
2022-11-23,29.021326
2022-11-24,28.978893
2022-11-25,28.91664
2022-11-26,28.902416
2022-11-27,28.901041
2022-11-28,28.998163
2022-11-29,29.050812
2022-11-30,29.018253
2022-12-01,28.979769
2022-12-02,28.975466
2022-12-03,28.968435
2022-12-04,28.952717
2022-12-05,28.889572
2022-12-06,28.820015
2022-12-07,28.743416
2022-12-08,28.705166
2022-12-09,28.687468
2022-12-10,28.74168
2022-12-11,28.750353
2022-12-12,28.760519
2022-12-13,28.721811
2022-12-14,28.642963
2022-12-15,28.583652
2022-12-16,28.517578
2022-12-17,28.473969
2022-12-18,28.457548
2022-12-19,28.456385
2022-12-20,28.42988
2022-12-21,28.385471
2022-12-22,28.342035
2022-12-23,28.268053
2022-12-24,28.209867
2022-12-25,28.182993
2022-12-26,28.18646
2022-12-27,28.195082
2022-12-28,28.189693
2022-12-29,28.168413
2022-12-30,28.092539
2022-12-31,28.058928
2023-01-01,27.99972
2023-01-02,27.958649
2023-01-03,27.91012
2023-01-04,27.886671
2023-01-05,27.89216
2023-01-06,27.883623
2023-01-07,27.860859
2023-01-08,27.830976
2023-01-09,27.784185
2023-01-10,27.747726
2023-01-11,27.71241
2023-01-12,27.701262
2023-01-13,27.69569
2023-01-14,27.680809
2023-01-15,27.632084
2023-01-16,27.61132
2023-01-17,27.578543
2023-01-18,27.536898
2023-01-19,27.519938
2023-01-20,27.527033
2023-01-21,27.538961
2023-01-22,27.572079
2023-01-23,27.537405
2023-01-24,27.52448
2023-01-25,27.53542
2023-01-26,27.594673
2023-01-27,27.55296
2023-01-28,27.552797
2023-01-29,27.565536
2023-01-30,27.572285
2023-01-31,27.602837
2023-02-01,27.661615
2023-02-02,27.6684
2023-02-03,27.684778
2023-02-04,27.690275
2023-02-05,27.711493
2023-02-06,27.760809
2023-02-07,27.837034
2023-02-08,27.751068
2023-02-09,27.723537
2023-02-10,27.6696
2023-02-11,27.65569
2023-02-12,27.720833
2023-02-13,27.675148
2023-02-14,27.62588
2023-02-15,27.614237
2023-02-16,27.611313
2023-02-17,27.644062
2023-02-18,27.673483
2023-02-19,27.752735
2023-02-20,27.832952
2023-02-21,27.815752
2023-02-22,27.806053
2023-02-23,27.864527
2023-02-24,27.842474
2023-02-25,27.781301
2023-02-26,27.816088
2023-02-27,27.847635
2023-02-28,27.894447
2023-03-01,27.863316
2023-03-02,27.898315
2023-03-03,28.033886
2023-03-04,28.02924
2023-03-05,28.075588
2023-03-06,28.142454
2023-03-07,28.13276
2023-03-08,28.14872
2023-03-09,28.196596
2023-03-10,28.261152
2023-03-11,28.31481
2023-03-12,28.476742
2023-03-13,28.578606
2023-03-14,28.544502
2023-03-15,28.629292
2023-03-16,28.607504
2023-03-17,28.662003
2023-03-18,28.68071
2023-03-19,28.840912
2023-03-20,28.8063
2023-03-21,28.971916
2023-03-22,29.015814
2023-03-23,29.222874
2023-03-24,29.202822
2023-03-25,29.217476
2023-03-26,29.258327
2023-03-27,29.326948
2023-03-28,29.33685
2023-03-29,29.384123
2023-03-30,29.408442
2023-03-31,29.485945
2023-04-01,29.53905
2023-04-02,29.607288
2023-04-03,29.680983
2023-04-04,29.714758
2023-04-05,29.74428
2023-04-06,29.78314
2023-04-07,29.732738
2023-04-08,29.786623
2023-04-09,29.794628
2023-04-10,29.99036
2023-04-11,29.983456
2023-04-12,30.040113
2023-04-13,30.084984
2023-04-14,30.120134
2023-04-15,30.09299
2023-04-16,30.142471
2023-04-17,30.364614
2023-04-18,30.531229
2023-04-19,30.41127
2023-04-20,30.323187
2023-04-21,30.417154
2023-04-22,30.675108
2023-04-23,30.826546
2023-04-24,30.74576
2023-04-25,30.846392
2023-04-26,30.876228
2023-04-27,30.974438
2023-04-28,31.106447
2023-04-29,31.251966
2023-04-30,31.255886
2023-05-01,31.24165
2023-05-02,31.171598
2023-05-03,31.199074
2023-05-04,31.309227
2023-05-05,31.34406
2023-05-06,31.460278
2023-05-07,31.426262
2023-05-08,31.615097
2023-05-09,31.378407
2023-05-10,31.123287
2023-05-11,30.746805
2023-05-12,30.265387
2023-05-13,29.935957
2023-05-14,29.8713
2023-05-15,29.897167
2023-05-16,29.935602
2023-05-17,29.996786
2023-05-18,30.09585
2023-05-19,30.103497
2023-05-20,30.153101
2023-05-21,30.198282
2023-05-22,30.223436
2023-05-23,30.286402
2023-05-24,30.279947
2023-05-25,30.293959
2023-05-26,30.30863
2023-05-27,30.392073
2023-05-28,30.454626
2023-05-29,30.627722
2023-05-30,30.563286
2023-05-31,30.572773
2023-06-01,30.518692
2023-06-02,30.449322
2023-06-03,30.372921
2023-06-04,30.346537
2023-06-05,30.30222
2023-06-06,30.244873
2023-06-07,30.188635
2023-06-08,30.142656
2023-06-09,30.097036
2023-06-10,30.061079
2023-06-11,30.028341
2023-06-12,29.986885
2023-06-13,29.951542
2023-06-14,29.888836
2023-06-15,29.828053
2023-06-16,29.790909
2023-06-17,29.746895
2023-06-18,29.692093
2023-06-19,29.661913
2023-06-20,29.639664
2023-06-21,29.59877
2023-06-22,29.582222
2023-06-23,29.590992
2023-06-24,29.599636
2023-06-25,29.596668
2023-06-26,29.596972
2023-06-27,29.611671
2023-06-28,29.668222
2023-06-29,29.661018
2023-06-30,29.618605
2023-07-01,29.56579
2023-07-02,29.489592
2023-07-03,29.432653
2023-07-04,29.375479
2023-07-05,29.33909
2023-07-06,29.324291
2023-07-07,29.370024
2023-07-08,29.392561
2023-07-09,29.46489
2023-07-10,29.369436
2023-07-11,29.325876
2023-07-12,29.323812
2023-07-13,29.34729
2023-07-14,29.3633
2023-07-15,29.370378
2023-07-16,29.343182
2023-07-17,29.310638
2023-07-18,29.289776
2023-07-19,29.27695
2023-07-20,29.269485
2023-07-21,29.250998
2023-07-22,29.217026
2023-07-23,29.167566
2023-07-24,29.1105
2023-07-25,29.097015
2023-07-26,29.087233
2023-07-27,29.108034
2023-07-28,29.127045
2023-07-29,29.123716
2023-07-30,29.085775
2023-07-31,29.073317
2023-08-01,29.077892
